TreeID,Conductance_mmol_m2s
PIFL1,252.9
PIFL3,228.2
PIFL9,359
PIFL10,114
PIFL12,461.3
PIFL17,117.8
PIFL21,404.5
PIFL27,201.3
PIFL28,383.7
PIFL29,135
PIFL36,230.7
PIFL40,326.1
PIFL41,378
PIFL43,83.3
PIFL46,334.2
PIFL47,267.2
PIFL52,328.1
PIFL54,233.4
PIFL55,312.4
PIFL57,97.6
