TreeID,Conductance_mmol_m2s
PIFL1,198.6
PIFL3,69.5
PIFL9,165.7
PIFL10,68.4
PIFL12,178.5
PIFL17,61.8
PIFL21,208.6
PIFL27,54.2
PIFL28,142.1
PIFL29,64.4
PIFL36,192.6
PIFL40,80.6
PIFL41,169.9
PIFL46,170.7
PIFL47,66.1
PIFL52,261.1
PIFL54,73.1
PIFL55,131.3
PIFL57,61
