TreeID,Conductance_mmol_m2s
PIFL1,172.4
PIFL3,75.9
PIFL9,148.8
PIFL12,99.2
PIFL21,177.4
PIFL27,75.3
PIFL28,162.9
PIFL36,173.8
PIFL40,96.7
PIFL41,120.5
PIFL46,164.3
PIFL47,96.6
PIFL52,266.8
PIFL54,60.1
PIFL55,128.7
