TreeID,Conductance_mmol_m2s
PSME3,165.9
PSME6,79.5
PSME12,125.4
PSME15,84.6
PSME17,132.2
PSME20,122.8
PSME22,66.9
PSME26,77.8
PSME27,409.8
PSME30,79.1
PSME31,225.5
PSME35,83.3
PSME37,325.7
PSME42,71.4
PSME45,214.4
PSME46,74.8
PSME48,242.7
PSME50,59.2
PSME57,194.5
PSME58,74.9
