TreeID,Conductance_mmol_m2s
PIFL1,372.9
PIFL3,251.4
PIFL9,239.1
PIFL10,320.5
PIFL12,308.3
PIFL17,176.2
PIFL21,360.1
PIFL27,172.8
PIFL28,283.4
PIFL29,408.7
PIFL36,319.4
PIFL40,283.3
PIFL41,394.5
PIFL43,469.8
PIFL46,406.7
PIFL47,280.4
PIFL52,329.2
PIFL54,303.4
PIFL55,263.4
PIFL57,300.5
