TreeID,Conductance_mmol_m2s
PIPO1,197.6
PIPO2,88.4
PIPO5,118.1
PIPO10,71.9
PIPO11,215.9
PIPO16,138.5
PIPO18,165.2
PIPO19,76.8
PIPO20,147.3
PIPO22,162.9
PIPO31,164.8
PIPO32,90.7
PIPO35,96
PIPO48,80.5
PIPO51,179.3
PIPO52,111.6
PIPO53,240
PIPO55,88.3
PIPO56,229.9
PIPO58,130.7
