TreeID,Conductance_mmol_m2s
PIFL1,163.6
PIFL3,64.2
PIFL9,207.6
PIFL10,78.4
PIFL12,154.3
PIFL17,55.4
PIFL21,210.9
PIFL27,66.8
PIFL28,153.3
PIFL29,59.7
PIFL36,171.3
PIFL40,76.9
PIFL41,135.4
PIFL43,59.6
PIFL46,118.3
PIFL47,67.5
PIFL52,235.8
PIFL54,63.2
PIFL55,128.3
PIFL57,61.6
