TreeID,Conductance_mmol_m2s
PIEN1,450
PIEN4,286.6
PIEN9,151.1
PIEN14,353.7
PIEN18,262.4
PIEN21,136.4
PIEN24,393
PIEN26,179.7
PIEN27,312.3
PIEN28,178
PIEN31,272.6
PIEN33,191.6
PIEN34,303.4
PIEN35,152.5
PIEN38,365.8
PIEN40,79.9
PIEN42,197.3
PIEN45,104.3
PIEN46,178.1
PIEN56,84.5
