SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,21:45:42,2025-08-11,FB_Fl_Dark_8k,Fern,,,,,0.068450,2.915478,0.066879,1.208449,1.438424,1.407203,3.071397,1.632973,15.191862,15.528918,33.158142,0.441786,7.500000,PSF-01031_20250811214542_b7f,86.470482,464.430939,0.813814,0.000000,0.000000,0.000000,0.5,0.80,1.228023,1.000000,45.00,44.02,25.09,24.42,24.42,92.63,155.9,-15.1,109.7,4,4.098,21:42:41,2025-08-11,-0.63,1,-0.017,-0.055,-0.008,-0.064,-0.071,-0.046,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474583,2.443233,1.663493,0.574072,0.271763,-0.006968,0.151602,0.110228,86.470482,0.000225,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250811214542_b7f,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
10,21:47:21,2025-08-11,FB_Fl_Dark_8k,Fern,,,,,0.183334,2.916216,0.172490,2.628498,1.500326,1.432507,2.878401,1.378075,15.466035,16.198242,31.076607,0.441786,7.500000,PSF-01031_20250811214721_2c6,89.924095,448.562988,0.799528,0.000000,0.000000,0.000000,0.5,0.80,1.406259,1.000000,46.56,44.45,25.22,23.34,23.34,92.62,156.0,-15.8,110.1,4,4.096,21:42:41,2025-08-11,-0.63,1,-0.038,-0.077,-0.136,0.173,0.043,0.013,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.475178,2.445356,1.664269,0.572863,0.270301,-0.020962,0.163413,0.110804,89.924095,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250811214721_2c6,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
11,21:48:20,2025-08-11,FB_Fl_Dark_8k,Fern,,,,,0.168933,2.914790,0.159678,2.754395,1.498841,1.427691,3.057285,1.558444,15.413754,16.181906,33.007305,0.441786,7.500000,PSF-01031_20250811214820_b18,111.853119,482.987152,0.768414,0.000000,0.000000,0.000000,0.5,0.80,1.125308,1.000000,46.29,44.09,25.31,24.34,24.34,92.62,155.9,-15.3,109.8,4,4.095,21:42:41,2025-08-11,-0.63,1,-0.037,-0.041,-0.013,0.008,0.041,0.013,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474643,2.444968,1.662772,0.573718,0.269425,-0.010392,0.170475,0.110125,111.853119,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250811214820_b18,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
12,21:48:50,2025-08-11,FB_Fl_Dark_8k,Fern,,,,,0.063957,2.916969,0.062585,1.243818,1.463564,1.431477,3.257448,1.793885,15.454879,15.801297,35.168892,0.441786,7.500000,PSF-01031_20250811214850_5b8,46.923279,221.180679,0.787851,0.000000,0.000000,0.000000,0.5,0.80,1.382665,1.000000,45.08,44.09,25.35,25.41,25.41,92.62,156.1,-16.5,110.6,4,4.094,21:42:41,2025-08-11,-0.63,1,-0.013,-0.026,-0.045,-0.135,0.288,0.272,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474640,2.443299,1.665061,0.571522,0.268959,0.001451,0.173841,0.110795,46.923279,0.000225,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250811214850_5b8,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
13,21:49:15,2025-08-11,FB_Fl_Dark_8k,Fern,,,,,0.126569,2.914975,0.121302,2.164793,1.492542,1.436628,3.104500,1.611958,15.510530,16.114204,33.517685,0.441786,7.500000,PSF-01031_20250811214915_312,91.263771,380.234589,0.759980,0.000000,0.000000,0.000000,0.5,0.80,1.559853,1.000000,45.87,44.15,25.39,24.60,24.60,92.62,155.9,-16.0,110.3,5,4.093,21:42:41,2025-08-11,-0.63,1,0.033,-0.015,-0.018,-0.011,-0.294,-0.206,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474720,2.444381,1.662966,0.572453,0.268560,-0.008374,0.176710,0.111481,91.263771,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250811214915_312,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
14,21:49:40,2025-08-11,FB_Fl_Dark_8k,Fern,,,,,0.013973,2.914303,0.013907,0.276747,1.417374,1.410216,3.214593,1.797219,15.224556,15.301835,34.704433,0.441786,7.500000,PSF-01031_20250811214940_255,67.603828,352.353943,0.808137,0.000000,0.000000,0.000000,0.5,0.80,1.143868,1.000000,43.47,43.25,25.42,25.18,25.18,92.63,155.8,-16.2,110.4,4,4.092,21:42:41,2025-08-11,-0.63,1,-0.017,-0.035,-0.011,0.334,0.199,0.146,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473418,2.441057,1.662262,0.572027,0.268179,-0.002003,0.179495,0.110012,67.903519,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250811214940_255,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
15,21:51:00,2025-08-11,FB_Fl_Dark_8k,Fern,,,,,0.303578,2.918147,0.274972,4.539781,1.595102,1.478257,3.085806,1.490705,15.958425,17.219816,33.312618,0.441786,7.500000,PSF-01031_20250811215100_cce,91.510178,398.259033,0.770224,0.000000,0.000000,0.000000,0.5,0.80,1.096179,1.000000,48.64,45.08,25.52,24.50,24.50,92.63,156.3,-16.2,110.4,4,4.091,21:42:41,2025-08-11,-0.63,1,0.031,0.079,0.038,-0.657,-0.239,0.337,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.476020,2.448151,1.666304,0.572088,0.267152,-0.011089,0.188689,0.110030,91.510178,0.000223,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250811215100_cce,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
16,21:51:35,2025-08-11,FB_Fl_Dark_8k,Fern,,,,,0.113696,2.915707,0.109429,2.123008,1.496794,1.441991,3.247800,1.751006,15.567801,16.159456,35.063393,0.441786,7.500000,PSF-01031_20250811215135_955,78.508614,275.268677,0.714793,0.000000,0.000000,0.000000,0.5,0.80,1.369537,1.000000,45.53,43.86,25.56,25.36,25.36,92.63,156.0,-16.1,110.3,5,4.090,21:42:41,2025-08-11,-0.63,1,0.005,0.022,0.015,-0.063,-0.007,0.194,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474268,2.443872,1.663733,0.572280,0.266690,-0.001627,0.192608,0.111166,78.394890,0.000225,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250811215135_955,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
17,21:52:16,2025-08-11,FB_Fl_Dark_8k,Fern,,,,,0.163428,2.915321,0.154753,2.944376,1.549188,1.473202,3.265738,1.716550,15.904632,16.724968,35.256779,0.441786,7.500000,PSF-01031_20250811215216_67a,82.626701,344.860565,0.760405,0.000000,0.000000,0.000000,0.5,0.80,1.434874,1.000000,47.00,44.69,25.61,25.45,25.45,92.63,155.9,-16.2,110.4,5,4.089,21:42:41,2025-08-11,-0.63,1,-0.012,-0.015,-0.011,0.082,0.371,0.457,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.475451,2.445882,1.663329,0.572025,0.266218,-0.001066,0.197243,0.111100,82.626701,0.000224,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250811215216_67a,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
18,21:52:51,2025-08-11,FB_Fl_Dark_8k,Fern,,,,,0.214812,2.916761,0.200077,3.677563,1.628700,1.533980,3.286152,1.657452,16.560156,17.582714,35.475815,0.441786,7.500000,PSF-01031_20250811215251_c48,66.914322,308.761963,0.783282,0.000000,0.000000,0.000000,0.5,0.80,1.465284,1.000000,49.26,46.39,25.66,25.55,25.55,92.63,156.1,-16.6,110.6,5,4.088,21:42:41,2025-08-11,-0.63,1,-0.004,-0.031,0.021,0.330,0.204,0.252,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.477868,2.448961,1.664843,0.571431,0.265671,-0.000447,0.201123,0.111062,66.914322,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250811215251_c48,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
19,21:53:41,2025-08-11,FB_Fl_Dark_8k,Fern,,,,,0.135442,2.914951,0.129428,2.426817,1.548225,1.485574,3.240208,1.691983,16.037418,16.713760,34.979454,0.441786,7.500000,PSF-01031_20250811215341_773,60.224892,299.538361,0.798941,0.000000,0.000000,0.000000,0.5,0.80,1.531136,1.000000,46.46,44.58,25.79,25.32,25.32,92.63,155.9,-16.2,110.4,5,4.086,21:53:27,2025-08-11,-0.63,1,-0.005,0.015,0.137,0.245,0.183,0.306,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.475253,2.445097,1.662941,0.572103,0.264266,-0.004782,0.206629,0.111168,60.224892,0.000223,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250811215341_773,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
20,21:54:05,2025-08-11,FB_Fl_Dark_8k,Fern,,,,,0.094792,2.914844,0.091806,1.792086,1.520395,1.474110,3.281800,1.761405,15.912972,16.412615,35.426922,0.441786,7.500000,PSF-01031_20250811215405_772,74.126244,342.493408,0.783569,0.000000,0.000000,0.000000,0.5,0.80,1.544094,1.000000,45.46,44.07,25.85,25.53,25.53,92.64,155.9,-16.2,110.4,5,4.085,21:53:27,2025-08-11,-0.63,1,0.008,0.003,0.026,0.024,-0.094,0.247,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.474523,2.443713,1.662828,0.572024,0.263628,-0.002989,0.209183,0.111292,74.126244,0.000223,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250811215405_772,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
21,21:55:54,2025-08-11,FB_Fl_Dark_8k,Fern,,,,,0.337843,2.916189,0.302767,5.579399,1.697284,1.553624,3.357698,1.660414,16.772314,18.323215,36.248398,0.441786,7.500000,PSF-01031_20250811215554_d4c,127.167465,501.294495,0.746322,0.000000,0.000000,0.000000,0.5,0.80,1.108236,1.000000,50.33,46.07,25.99,25.92,25.92,92.63,156.0,-16.3,110.5,4,4.083,21:53:27,2025-08-11,-0.63,1,0.028,-0.027,-0.036,-0.218,0.023,-0.644,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.477355,2.450351,1.664240,0.571871,0.262191,-0.000088,0.221200,0.110173,127.167465,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250811215554_d4c,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
