SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,21:56:02,2025-08-04,FB_Fl_Dark_8k,Fern,,,,,0.035553,2.917518,0.035125,0.707263,1.272019,1.253718,3.095587,1.823568,13.517581,13.714894,33.376587,0.441786,7.500000,PSF-01031_20250804215602_e4d,100.606796,523.908020,0.807969,0.000000,0.000000,0.000000,0.5,0.80,0.565246,1.000000,39.09,38.53,25.39,24.55,24.55,92.75,156.2,-13.9,108.9,2,4.082,21:47:16,2025-08-04,-0.41,1,-0.003,-0.021,0.005,0.058,0.122,0.219,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.466578,2.434633,1.665640,0.576255,0.268541,-0.008951,0.173767,0.108362,100.606796,0.000223,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250804215602_e4d,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
10,21:57:59,2025-08-04,FB_Fl_Dark_8k,Fern,,,,,0.032197,2.917767,0.031846,0.595826,1.247527,1.232110,2.943573,1.696045,13.284884,13.451120,31.738258,0.441786,7.500000,PSF-01031_20250804215759_4a9,52.167892,279.094940,0.813082,0.000000,0.000000,0.000000,0.5,0.80,0.515348,1.000000,37.91,37.44,25.58,23.71,23.71,92.75,156.2,-16.2,110.4,2,4.080,21:57:49,2025-08-04,-0.37,1,0.000,0.016,0.011,0.133,-0.362,-0.293,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.464960,2.432880,1.665903,0.572030,0.266531,-0.020829,0.188173,0.108210,52.167892,0.000226,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250804215759_4a9,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
11,21:59:06,2025-08-04,FB_Fl_Dark_8k,Fern,,,,,0.092049,2.916484,0.089232,1.744997,1.315048,1.269881,3.085729,1.770681,13.692035,14.179024,33.270748,0.441786,7.500000,PSF-01031_20250804215906_599,66.027405,290.589447,0.772781,0.000000,0.000000,0.000000,0.5,0.80,0.521210,1.000000,39.75,38.39,25.67,24.50,24.50,92.75,156.1,-16.5,110.5,2,4.080,21:57:49,2025-08-04,-0.37,1,0.022,0.031,-0.050,0.301,0.331,0.158,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.466331,2.435465,1.664551,0.571640,0.265591,-0.012819,0.196312,0.108304,66.027405,0.000224,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250804215906_599,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
12,21:59:33,2025-08-04,FB_Fl_Dark_8k,Fern,,,,,-0.002465,2.917262,-0.002467,-0.053356,1.232947,1.234328,3.190670,1.957723,13.308339,13.293445,34.401314,0.441786,7.500000,PSF-01031_20250804215933_92c,41.212677,220.831635,0.813375,0.000000,0.000000,0.000000,0.5,0.80,0.564486,1.000000,37.21,37.25,25.69,25.06,25.06,92.75,156.2,-16.6,110.7,2,4.079,21:57:49,2025-08-04,-0.37,1,0.004,0.008,0.028,-0.044,0.083,0.128,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.464655,2.431860,1.665370,0.571321,0.265276,-0.006671,0.199436,0.108349,41.212677,0.000225,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250804215933_92c,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
13,22:00:00,2025-08-04,FB_Fl_Dark_8k,Fern,,,,,0.107516,2.916976,0.103694,2.124756,1.338111,1.283153,3.192024,1.853913,13.835838,14.428431,34.418594,0.441786,7.500000,PSF-01031_20250804220000_3ca,92.825172,399.186005,0.767464,0.000000,0.000000,0.000000,0.5,0.80,0.169539,1.000000,40.29,38.64,25.73,25.07,25.07,92.74,156.1,-16.5,110.5,1,4.079,21:57:49,2025-08-04,-0.37,1,0.029,0.016,-0.036,-0.078,-0.136,-0.884,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.466684,2.436209,1.665070,0.571627,0.264886,-0.007022,0.202603,0.107258,92.825172,0.000225,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250804220000_3ca,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
14,22:00:27,2025-08-04,FB_Fl_Dark_8k,Fern,,,,,-0.005268,2.915123,-0.005278,-0.109616,1.260635,1.263477,3.141276,1.880641,13.623016,13.592374,33.869759,0.441786,7.500000,PSF-01031_20250804220027_756,45.227768,241.722458,0.812894,0.000000,0.000000,0.000000,0.5,0.80,0.459118,1.000000,37.88,37.96,25.77,24.80,24.80,92.75,155.9,-16.6,110.6,1,4.077,21:57:49,2025-08-04,-0.37,1,-0.001,0.009,-0.022,0.062,0.148,-0.423,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.465693,2.432801,1.663121,0.571463,0.264506,-0.010569,0.205655,0.108051,45.227768,0.000224,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250804220027_756,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
15,22:01:45,2025-08-04,FB_Fl_Dark_8k,Fern,,,,,0.083978,2.918282,0.081629,1.531573,1.291834,1.252238,2.991803,1.699969,13.501878,13.928809,32.258205,0.441786,7.500000,PSF-01031_20250804220145_908,107.856277,472.745789,0.771851,0.000000,0.000000,0.000000,0.5,0.80,0.505977,1.000000,38.67,37.48,25.83,23.98,23.98,92.75,156.3,-15.6,110.0,2,4.075,21:57:49,2025-08-04,-0.37,1,0.018,0.006,0.043,0.247,-0.169,-0.722,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.464983,2.433912,1.666446,0.573173,0.263843,-0.020710,0.214836,0.108260,107.856277,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250804220145_908,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
16,22:02:17,2025-08-04,FB_Fl_Dark_8k,Fern,,,,,0.054997,2.917058,0.053979,1.143290,1.267595,1.238002,3.184766,1.917171,13.348770,13.667858,34.339779,0.441786,7.500000,PSF-01031_20250804220217_11b,49.954533,226.703522,0.779648,0.000000,0.000000,0.000000,0.5,0.80,0.455458,1.000000,37.89,37.01,25.85,25.03,25.03,92.74,156.1,-16.5,110.6,1,4.075,21:57:49,2025-08-04,-0.37,1,0.027,0.034,0.034,0.195,-0.012,-0.140,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.464283,2.432812,1.665155,0.571493,0.263609,-0.008894,0.218473,0.108096,50.019264,0.000226,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250804220217_11b,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
17,22:02:59,2025-08-04,FB_Fl_Dark_8k,Fern,,,,,0.080750,2.917235,0.078575,1.601243,1.342956,1.301549,3.186765,1.843809,14.033933,14.480403,34.361252,0.441786,7.500000,PSF-01031_20250804220259_803,72.076324,346.701630,0.792108,0.000000,0.000000,0.000000,0.5,0.80,0.340853,1.000000,40.03,38.80,25.90,25.04,25.04,92.74,156.1,-16.8,110.8,1,4.074,21:57:49,2025-08-04,-0.37,1,0.005,0.017,0.021,0.244,-0.064,0.145,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.466889,2.435812,1.665342,0.570974,0.263088,-0.009357,0.223179,0.107741,72.076324,0.000225,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250804220259_803,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
18,22:03:30,2025-08-04,FB_Fl_Dark_8k,Fern,,,,,0.047574,2.918168,0.046811,1.004025,1.320712,1.294762,3.260777,1.940064,13.960787,14.240600,35.159367,0.441786,7.500000,PSF-01031_20250804220330_1aa,80.432655,381.672272,0.789263,0.000000,0.000000,0.000000,0.5,0.80,0.179496,1.000000,39.27,38.49,25.95,25.42,25.42,92.74,156.3,-16.6,110.6,1,4.072,21:57:49,2025-08-04,-0.37,1,-0.005,0.006,0.016,0.002,0.193,0.439,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.466445,2.434733,1.666326,0.571368,0.262639,-0.005365,0.226669,0.107273,80.432655,0.000224,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250804220330_1aa,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
19,22:04:16,2025-08-04,FB_Fl_Dark_8k,Fern,,,,,-0.003874,2.917512,-0.003879,-0.085806,1.242528,1.244749,3.244383,2.001855,13.420617,13.396671,34.980244,0.441786,7.500000,PSF-01031_20250804220416_0b4,56.033493,274.063110,0.795545,0.000000,0.000000,0.000000,0.5,0.80,0.309384,1.000000,36.79,36.85,26.02,25.34,25.34,92.75,156.2,-16.6,110.7,1,4.072,21:57:49,2025-08-04,-0.37,1,-0.013,0.000,0.045,0.045,0.108,-0.035,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.464025,2.431212,1.665634,0.571291,0.261888,-0.007202,0.231923,0.107646,56.033493,0.000224,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250804220416_0b4,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
20,22:04:40,2025-08-04,FB_Fl_Dark_8k,Fern,,,,,0.174476,2.916918,0.164629,3.289049,1.430182,1.345184,3.236545,1.806363,14.503569,15.420000,34.895927,0.441786,7.500000,PSF-01031_20250804220440_c95,82.192543,354.605194,0.768214,0.000000,0.000000,0.000000,0.5,0.80,0.440199,1.000000,42.24,39.73,26.06,25.30,25.30,92.75,156.1,-16.7,110.7,1,4.069,21:57:49,2025-08-04,-0.37,1,0.004,0.003,0.131,0.175,0.355,0.567,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.468220,2.438868,1.665007,0.571258,0.261451,-0.008170,0.234485,0.108070,82.192543,0.000225,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250804220440_c95,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
21,22:06:18,2025-08-04,FB_Fl_Dark_8k,Fern,,,,,0.099964,2.917785,0.096653,1.726170,1.291821,1.247173,2.910831,1.619010,13.446028,13.927393,31.382271,0.441786,7.500000,PSF-01031_20250804220618_471,74.635864,384.743927,0.806012,0.000000,0.000000,0.000000,0.5,0.80,0.545123,1.000000,37.86,36.55,26.19,23.53,23.53,92.75,156.2,-16.5,110.5,2,4.069,21:57:49,2025-08-04,-0.37,1,0.041,0.060,0.049,-0.193,0.185,0.015,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.463562,2.432711,1.665921,0.571592,0.260115,-0.030137,0.245421,0.108308,74.635864,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250804220618_471,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
