TreeID,Fv_Fm_dark
PIFL1,0.81
PIFL3,0.8
PIFL9,0.8
PIFL10,0.8
PIFL12,0.78
PIFL17,0.8
PIFL21,0.79
PIFL27,0.81
PIFL28,0.81
PIFL29,0.81
PIFL36,0.8
PIFL40,0.8
PIFL41,0.81
PIFL43,0.8
PIFL46,0.81
PIFL47,0.7
PIFL52,0.8
PIFL54,0.81
PIFL55,0.81
PIFL57,0.79
