TreeID,Fv_Fm_dark
PIEN1,0.81
PIEN4,0.75
PIEN9,0.8
PIEN14,0.76
PIEN18,0.8
PIEN21,0.79
PIEN24,0.79
PIEN26,0.73
PIEN27,0.8
PIEN28,0.42
PIEN31,0.8
PIEN33,0.75
PIEN34,0.78
PIEN35,0.7
PIEN38,0.8
PIEN40,0.3
PIEN42,0.79
PIEN45,0.69
PIEN46,0.81
PIEN56,0.78
