TreeID,Fv_Fm_dark
PIEN1,0.8
PIEN4,0.81
PIEN9,0.78
PIEN14,0.8
PIEN18,0.8
PIEN21,0.79
PIEN24,0.78
PIEN26,0.81
PIEN27,0.79
PIEN28,0.79
PIEN31,0.79
PIEN33,0.77
PIEN34,0.76
PIEN35,0.78
PIEN38,0.79
PIEN40,0.79
PIEN42,0.8
PIEN45,0.78
PIEN46,0.77
PIEN56,0.78
