TreeID,Fv_Fm_dark
PIFL1,0.8
PIFL3,0.81
PIFL9,0.81
PIFL10,0.81
PIFL12,0.81
PIFL17,0.81
PIFL21,0.79
PIFL27,0.8
PIFL28,0.81
PIFL29,0.8
PIFL36,0.81
PIFL40,0.8
PIFL41,0.8
PIFL43,0.81
PIFL46,0.81
PIFL47,0.8
PIFL52,0.8
PIFL54,0.81
PIFL55,0.81
PIFL57,0.81
