TreeID,Fv_Fm_dark
PSME3,0.79
PSME6,0
PSME12,0.8
PSME15,0
PSME17,0.75
PSME20,0
PSME26,0.01
PSME27,0.8
PSME30,0
PSME31,0.79
PSME35,0
PSME37,0.78
PSME42,0
PSME45,0.8
PSME46,0
PSME48,0.77
PSME50,0
PSME57,0.77
PSME58,0
