TreeID,Fv_Fm_dark
PSME3,0.78
PSME6,0.74
PSME12,0.81
PSME15,0.76
PSME17,0.78
PSME20,0.78
PSME22,0.78
PSME26,0.74
PSME27,0.77
PSME30,0.8
PSME31,0.8
PSME35,0.8
PSME37,0.8
PSME42,0.78
PSME45,0.77
PSME46,0.77
PSME48,0.78
PSME50,0.75
PSME57,0.77
PSME58,0.8
