TreeID,Fv_Fm_dark
PIEN1,0.81
PIEN4,0.79
PIEN9,0.76
PIEN14,0.77
PIEN18,0.8
PIEN21,0.81
PIEN24,0.78
PIEN26,0.81
PIEN27,0.8
PIEN28,0.76
PIEN31,0.81
PIEN33,0.73
PIEN34,0.8
PIEN35,0.78
PIEN38,0.79
PIEN40,0.78
PIEN42,0.78
PIEN45,0.77
PIEN46,0.79
PIEN56,0.8
