SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,21:50:23,2025-08-25,FB_Fl_Dark_8k,Fern,,,,,0.460964,2.917005,0.398060,4.227307,1.608980,1.499626,2.574673,0.965693,16.120630,17.296164,27.677139,0.441786,7.500000,PSF-01031_20250825215023_43a,92.329857,491.292358,0.812067,0.000000,0.000000,0.000000,0.5,0.80,1.375031,1.000000,57.77,53.84,22.80,21.51,21.51,93.03,156.1,-12.5,108.0,4,4.036,21:45:57,2025-08-25,-0.61,1,-0.009,-0.015,-0.038,0.380,0.340,0.303,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488955,2.461071,1.665100,0.578689,0.297840,-0.013710,0.142110,0.110653,92.110634,0.000220,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250825215023_43a,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
10,21:52:17,2025-08-25,FB_Fl_Dark_8k,Fern,,,,,0.551583,2.916098,0.463846,3.829582,1.584051,1.484872,2.336015,0.751964,15.959630,17.025618,25.107838,0.441786,7.500000,PSF-01031_20250825215217_4ad,97.758293,473.065857,0.793352,0.000000,0.000000,0.000000,0.5,0.80,1.583800,1.000000,56.28,52.76,22.97,19.93,19.93,93.04,156.0,-15.4,109.9,5,4.033,21:45:57,2025-08-25,-0.61,1,0.010,-0.035,-0.127,-0.075,0.056,0.085,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487390,2.459025,1.664145,0.573509,0.295777,-0.033327,0.157232,0.111352,97.758293,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250825215217_4ad,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
11,21:53:09,2025-08-25,FB_Fl_Dark_8k,Fern,,,,,0.472775,2.917604,0.406848,4.400468,1.629832,1.516065,2.613160,0.983328,16.295507,17.518341,28.087696,0.441786,7.500000,PSF-01031_20250825215309_f2d,88.546158,410.507080,0.784301,0.000000,0.000000,0.000000,0.5,0.80,1.546996,1.000000,57.69,53.67,23.03,21.75,21.75,93.04,156.2,-16.0,110.2,5,4.033,21:45:57,2025-08-25,-0.61,1,-0.049,-0.053,0.021,0.187,-0.049,0.180,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488657,2.460916,1.665731,0.572504,0.295059,-0.013661,0.163832,0.111297,88.546158,0.000224,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250825215309_f2d,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
12,21:53:37,2025-08-25,FB_Fl_Dark_8k,Fern,,,,,0.344012,2.917388,0.307725,3.894968,1.630160,1.529438,2.779907,1.149746,16.438196,17.520739,29.878056,0.441786,7.500000,PSF-01031_20250825215337_505,105.392578,411.991943,0.744188,0.000000,0.000000,0.000000,0.5,0.80,1.481381,1.000000,57.56,54.01,23.07,22.77,22.77,93.04,156.2,-16.3,110.4,5,4.033,21:45:57,2025-08-25,-0.61,1,-0.021,-0.029,-0.013,0.404,0.235,0.514,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489124,2.460728,1.665503,0.571894,0.294571,-0.002603,0.167393,0.111338,105.392578,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250825215337_505,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
13,21:54:13,2025-08-25,FB_Fl_Dark_8k,Fern,,,,,0.336874,2.917647,0.302005,3.721015,1.634796,1.538612,2.753956,1.119160,16.539326,17.573256,29.603676,0.441786,7.500000,PSF-01031_20250825215413_a41,116.578102,504.879700,0.769097,0.000000,0.000000,0.000000,0.5,0.80,1.537646,1.000000,57.53,54.14,23.13,22.61,22.61,93.03,156.2,-15.7,110.1,5,3.997,21:45:57,2025-08-25,-0.61,1,0.004,0.003,0.069,-0.167,0.238,0.274,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489305,2.460670,1.665776,0.572899,0.293903,-0.005017,0.171876,0.111359,116.319183,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250825215413_a41,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
14,21:54:58,2025-08-25,FB_Fl_Dark_8k,Fern,,,,,0.283900,2.917533,0.258724,3.438367,1.652135,1.563267,2.858461,1.206326,16.804485,17.759781,30.727299,0.441786,7.500000,PSF-01031_20250825215458_8d5,102.141739,516.218689,0.802135,0.000000,0.000000,0.000000,0.5,0.80,1.656826,1.000000,57.81,54.70,23.22,23.23,23.23,93.03,156.2,-14.4,109.2,5,4.029,21:45:57,2025-08-25,-0.61,1,-0.009,-0.049,-0.101,0.403,0.236,0.441,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.490071,2.461031,1.665656,0.575228,0.292812,0.000942,0.177448,0.111511,102.141739,0.000223,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250825215458_8d5,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
15,21:56:35,2025-08-25,FB_Fl_Dark_8k,Fern,,,,,0.247505,2.916835,0.228146,2.718915,1.607274,1.536929,2.690296,1.083022,16.521540,17.277735,28.919910,0.441786,7.500000,PSF-01031_20250825215635_957,121.648911,545.915710,0.777165,0.000000,0.000000,0.000000,0.5,0.80,1.593076,1.000000,55.61,53.18,23.41,22.23,22.23,93.03,156.1,-15.3,109.8,5,4.027,21:56:17,2025-08-25,-0.78,1,0.001,0.009,-0.011,0.147,0.081,0.230,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487892,2.458254,1.664919,0.573604,0.290630,-0.012607,0.189373,0.111475,121.648911,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250825215635_957,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
16,21:57:37,2025-08-25,FB_Fl_Dark_8k,Fern,,,,,0.147998,2.915902,0.140849,1.840839,1.608035,1.560373,2.795065,1.187030,16.773653,17.286005,30.046303,0.441786,7.500000,PSF-01031_20250825215737_6da,138.621933,541.922119,0.744203,0.000000,0.000000,0.000000,0.5,0.80,1.578262,1.000000,55.37,53.73,23.49,22.85,22.85,93.03,156.0,-16.2,110.4,5,4.026,21:56:17,2025-08-25,-0.78,1,0.002,-0.029,-0.054,-0.003,0.527,0.846,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488653,2.457914,1.663939,0.572026,0.289710,-0.006367,0.196781,0.111639,138.835068,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250825215737_6da,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
17,21:58:04,2025-08-25,FB_Fl_Dark_8k,Fern,,,,,0.357573,2.916419,0.318520,3.580583,1.682919,1.590331,2.703936,1.021018,17.096516,18.091862,29.068096,0.441786,7.500000,PSF-01031_20250825215804_a9f,76.563835,398.824463,0.808026,0.000000,0.000000,0.000000,0.5,0.80,1.621994,1.000000,57.77,54.59,23.54,22.31,22.31,93.02,156.0,-16.3,110.5,5,4.024,21:56:17,2025-08-25,-0.78,1,0.012,0.024,0.082,0.175,0.234,0.426,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489849,2.461131,1.664482,0.571855,0.289110,-0.013175,0.199952,0.111377,76.167587,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250825215804_a9f,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
18,21:59:01,2025-08-25,FB_Fl_Dark_8k,Fern,,,,,0.155263,2.917942,0.147418,2.072604,1.647252,1.593699,2.922991,1.275738,17.131994,17.707680,31.421642,0.441786,7.500000,PSF-01031_20250825215901_e35,130.523438,541.520142,0.758968,0.000000,0.000000,0.000000,0.5,0.80,1.539411,1.000000,56.11,54.29,23.67,23.60,23.60,93.02,156.2,-15.2,109.7,5,4.023,21:56:17,2025-08-25,-0.78,1,0.010,0.016,-0.004,0.260,0.004,0.692,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489400,2.458875,1.666088,0.573948,0.287645,0.000053,0.206540,0.111425,130.523438,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250825215901_e35,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
19,21:59:34,2025-08-25,FB_Fl_Dark_8k,Fern,,,,,0.145139,2.918629,0.138263,1.835819,1.644369,1.596957,2.849746,1.205377,17.166224,17.675880,30.632877,0.441786,7.500000,PSF-01031_20250825215934_3fb,88.685272,411.213409,0.784333,0.000000,0.000000,0.000000,0.5,0.80,1.718114,1.000000,55.76,54.15,23.74,23.18,23.18,93.03,156.3,-16.2,110.4,5,4.021,21:56:17,2025-08-25,-0.78,1,-0.007,-0.020,-0.050,-0.089,0.112,0.293,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489190,2.458380,1.666813,0.572010,0.286769,-0.005654,0.210292,0.111799,88.685272,0.000223,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250825215934_3fb,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
20,21:59:57,2025-08-25,FB_Fl_Dark_8k,Fern,,,,,0.093932,2.916369,0.091001,1.199544,1.621372,1.590326,2.818461,1.197089,17.093943,17.427637,30.294792,0.441786,7.500000,PSF-01031_20250825215957_3bb,121.359230,560.730103,0.783569,0.000000,0.000000,0.000000,0.5,0.80,1.596358,1.000000,54.82,53.77,23.79,22.99,22.99,93.03,156.0,-15.5,109.9,5,4.020,21:56:17,2025-08-25,-0.78,1,-0.007,-0.027,-0.035,0.039,0.465,0.521,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488652,2.457108,1.664430,0.573359,0.286230,-0.008284,0.212896,0.111446,121.359230,0.000224,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250825215957_3bb,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
21,22:01:34,2025-08-25,FB_Fl_Dark_8k,Fern,,,,,0.239500,2.917168,0.221329,1.914536,1.637653,1.588148,2.424783,0.787130,17.071899,17.604061,26.065374,0.441786,7.500000,PSF-01031_20250825220134_f3f,116.342072,548.454163,0.787873,0.000000,0.000000,0.000000,0.5,0.80,1.423155,1.000000,54.83,53.17,23.95,20.53,20.53,93.03,156.1,-11.5,107.4,5,4.019,21:56:17,2025-08-25,-0.78,1,-0.017,-0.036,-0.037,0.073,0.090,0.168,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487775,2.457081,1.665271,0.580496,0.284358,-0.037922,0.223963,0.110914,116.346001,0.000224,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250825220134_f3f,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
