SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,22:24:13,2025-12-01,FB_Fl_Dark_8k,Fern,,,,,0.003470,0.034416,0.003152,0.041236,1.175777,1.033895,2.370956,1.195179,11.101989,12.625523,25.459381,0.441786,7.500000,PSF-01031_20251201222413_c11,104.197021,491.244781,0.787892,0.000000,0.000000,0.000000,0.5,0.80,1.643539,1.000000,45.64,40.13,21.52,20.17,20.17,93.13,1.2,-16.0,1457.4,5,3.938,22:19:51,2025-12-01,4.99,1,0.000,0.000,0.001,0.140,0.288,0.369,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473319,2.440305,0.607139,0.572398,0.313515,-0.014142,0.078879,0.111558,104.197021,0.000210,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251201222413_c11,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
10,22:24:34,2025-12-01,FB_Fl_Dark_8k,Fern,,,,,0.001952,0.035299,0.001850,0.025522,1.124216,1.038554,2.384738,1.260522,11.152051,12.071896,25.607447,0.441786,7.500000,PSF-01031_20251201222434_6b5,90.200546,127.918839,0.294861,0.000000,0.000000,0.000000,0.5,0.80,0.557725,1.000000,43.49,40.17,21.57,20.26,20.26,93.13,1.2,-16.3,1443.6,5,3.936,22:19:51,2025-12-01,4.99,1,-0.000,-0.000,0.000,-0.369,-0.411,-0.404,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473370,2.437224,0.607293,0.571962,0.312801,-0.013741,0.081200,0.111110,90.200546,0.000210,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251201222434_6b5,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
11,22:25:38,2025-12-01,FB_Fl_Dark_8k,Fern,,,,,0.000438,0.033132,0.000432,0.002945,1.063148,1.052609,1.688361,0.625213,11.302853,11.416013,18.129517,0.441786,7.500000,PSF-01031_20251201222538_83f,90.970520,382.491577,0.762163,0.000000,0.000000,0.000000,0.5,0.80,0.427038,1.000000,40.63,40.23,21.77,14.79,14.79,93.13,1.1,-16.0,1511.7,1,3.935,22:19:51,2025-12-01,4.99,1,-0.000,-0.000,0.001,-0.080,0.109,-0.001,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473423,2.433079,0.606915,0.572366,0.310349,-0.075162,0.088336,0.108041,90.970520,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251201222538_83f,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
12,22:26:20,2025-12-01,FB_Fl_Dark_8k,Fern,,,,,0.012095,0.034723,0.008971,0.102142,1.410570,1.063086,2.449122,1.038552,11.413909,15.144702,26.295204,0.441786,7.500000,PSF-01031_20251201222620_a69,80.127243,318.590637,0.748495,0.000000,0.000000,0.000000,0.5,0.80,0.603401,1.000000,53.52,40.33,21.89,20.69,20.69,93.14,1.2,-16.2,1463.8,2,3.931,22:19:51,2025-12-01,4.99,1,0.002,0.002,0.002,-0.083,0.281,-0.742,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473554,2.451252,0.607193,0.572006,0.308850,-0.012518,0.092970,0.108608,80.127243,0.000215,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251201222620_a69,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
13,22:27:17,2025-12-01,FB_Fl_Dark_8k,Fern,,,,,0.000303,0.032008,0.000301,0.003167,1.088976,1.077244,2.053795,0.964819,11.565024,11.690968,22.049023,0.441786,7.500000,PSF-01031_20251201222717_226,97.859863,493.871918,0.801852,0.000000,0.000000,0.000000,0.5,0.80,1.605495,1.000000,40.85,40.41,22.08,17.87,17.87,93.15,1.1,-15.3,1496.4,5,3.930,22:19:51,2025-12-01,4.99,1,-0.000,-0.000,-0.000,0.284,0.181,0.177,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473638,2.433348,0.606719,0.573640,0.306565,-0.045751,0.099238,0.111365,97.859863,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251201222717_226,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
14,22:27:38,2025-12-01,FB_Fl_Dark_8k,Fern,,,,,0.001314,0.033085,0.001264,0.019675,1.151938,1.081475,2.572884,1.420945,11.610192,12.366654,27.621235,0.441786,7.500000,PSF-01031_20251201222738_4b4,133.810760,132.387405,-0.010751,0.000000,0.000000,0.000000,0.5,0.80,-0.018367,1.000000,43.05,40.41,22.14,21.50,21.50,93.15,1.1,-15.8,1489.5,4,3.929,22:19:51,2025-12-01,4.99,1,0.000,0.000,0.000,0.339,0.074,0.067,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473632,2.436502,0.606907,0.572856,0.305790,-0.006329,0.101430,0.110688,133.810760,0.000214,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251201222738_4b4,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
15,22:27:56,2025-12-01,FB_Fl_Dark_8k,Fern,,,,,0.000479,0.032956,0.000472,0.005631,1.105469,1.085215,2.197490,1.092021,11.650755,11.868200,23.592020,0.441786,7.500000,PSF-01031_20251201222756_855,106.849548,504.210938,0.788086,0.000000,0.000000,0.000000,0.5,0.80,1.730491,1.000000,41.17,40.42,22.19,18.94,18.94,93.15,1.1,-15.9,1502.6,5,3.928,22:19:51,2025-12-01,4.99,1,-0.000,-0.000,0.001,-0.167,-0.093,0.116,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473627,2.433793,0.606884,0.572702,0.305111,-0.035328,0.103290,0.111812,106.849548,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251201222756_855,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
16,22:28:16,2025-12-01,FB_Fl_Dark_8k,Fern,,,,,-0.000481,0.034670,-0.000488,-0.008242,1.061438,1.089627,2.602779,1.541341,11.698934,11.396283,27.945105,0.441786,7.500000,PSF-01031_20251201222816_99f,92.795494,416.072144,0.776973,0.000000,0.000000,0.000000,0.5,0.80,1.320910,1.000000,39.39,40.43,22.25,21.68,21.68,93.14,1.2,-16.3,1469.7,4,3.926,22:19:51,2025-12-01,4.99,1,0.000,-0.000,-0.001,0.090,-0.175,-0.006,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473640,2.431192,0.607183,0.571927,0.304374,-0.005519,0.105348,0.110669,92.795494,0.000214,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251201222816_99f,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
17,22:28:41,2025-12-01,FB_Fl_Dark_8k,Fern,,,,,-0.000703,0.034488,-0.000718,-0.010837,1.058021,1.095287,2.437775,1.379753,11.758571,11.358499,26.170984,0.441786,7.500000,PSF-01031_20251201222841_4e6,85.233810,368.391754,0.768633,0.000000,0.000000,0.000000,0.5,0.80,0.669352,1.000000,39.07,40.45,22.33,20.62,20.62,93.15,1.2,-15.8,1436.3,2,3.924,22:19:51,2025-12-01,4.99,1,0.000,0.000,0.000,0.146,-0.043,0.351,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473651,2.430723,0.607152,0.572784,0.303418,-0.018395,0.107861,0.108757,85.233810,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251201222841_4e6,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
18,22:28:59,2025-12-01,FB_Fl_Dark_8k,Fern,,,,,0.000173,0.033718,0.000172,0.002532,1.108007,1.099106,2.451795,1.343788,11.800797,11.896368,26.324257,0.441786,7.500000,PSF-01031_20251201222859_0ab,117.953896,343.016266,0.656127,0.000000,0.000000,0.000000,0.5,0.80,1.212455,1.000000,40.79,40.46,22.39,20.71,20.71,93.14,1.2,-15.9,1477.5,5,3.925,22:19:51,2025-12-01,4.99,1,0.000,0.000,0.000,0.082,-0.062,0.395,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473655,2.433205,0.607017,0.572564,0.302767,-0.017967,0.109756,0.111009,117.953896,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251201222859_0ab,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
19,22:29:22,2025-12-01,FB_Fl_Dark_8k,Fern,,,,,0.000466,0.031932,0.000459,0.007005,1.130578,1.104577,2.523977,1.393399,11.859130,12.138280,27.098307,0.441786,7.500000,PSF-01031_20251201222922_7a1,102.834106,531.681763,0.806587,0.000000,0.000000,0.000000,0.5,0.80,1.718945,1.000000,41.42,40.47,22.46,21.18,21.18,93.14,1.1,-15.1,1476.7,5,3.925,22:19:51,2025-12-01,4.99,1,-0.000,-0.001,-0.001,0.217,0.042,0.331,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473655,2.434109,0.606705,0.574090,0.301820,-0.013571,0.112152,0.111663,102.834106,0.000215,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251201222922_7a1,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
20,22:29:44,2025-12-01,FB_Fl_Dark_8k,Fern,,,,,0.000208,0.036395,0.000207,0.003201,1.120331,1.109909,2.533443,1.413112,11.916376,12.028271,27.199944,0.441786,7.500000,PSF-01031_20251201222944_73f,116.870285,328.061707,0.643755,0.000000,0.000000,0.000000,0.5,0.80,1.370930,1.000000,40.87,40.49,22.54,21.24,21.24,93.14,1.2,-16.8,1442.9,5,3.921,22:19:51,2025-12-01,4.99,1,-0.000,-0.000,-0.000,-0.057,-0.349,-0.496,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.473673,2.433300,0.607485,0.571073,0.300960,-0.013700,0.114329,0.111659,116.870285,0.000214,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251201222944_73f,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
