flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-01031_20251020223649_f3a,22:36:49,2025-10-20,PFA-00872,PSA-00872,PSF-01031,511.146790,107.550140,0.789590,0.000000,0.000000,0.000000,5.187791

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,255.632751,8038.181641
0.010000,363.008728,8038.181641
0.020000,408.307678,8038.181641
0.030000,445.571075,8038.181641
0.040000,469.068634,8038.181641
0.050000,481.639252,8038.181641
0.060000,488.511810,8038.181641
0.070000,492.672455,8038.181641
0.080000,495.461578,8038.181641
0.090000,497.482544,8038.181641
0.100000,499.027496,8038.181641
0.110000,500.221252,8038.181641
0.120000,501.229034,8038.181641
0.130000,502.063049,8038.181641
0.140000,502.789032,8038.181641
0.150000,503.416290,8038.181641
0.160000,504.007111,8038.181641
0.170000,504.512787,8038.181641
0.180000,505.009186,8038.181641
0.190000,505.464081,8038.181641
0.200000,505.916840,8038.181641
0.210000,506.265167,8038.181641
0.220000,506.647461,8038.181641
0.230000,506.973969,8038.181641
0.240000,507.298706,8038.181641
0.250000,507.594116,8038.181641
0.260000,507.842651,8038.181641
0.270000,508.119812,8038.181641
0.280000,508.371582,8038.181641
0.290000,508.643738,8038.181641
0.300000,508.926636,8038.181641
0.310000,509.110107,8038.181641
0.320000,509.319672,8038.181641
0.330000,509.518158,8038.181641
0.340000,509.681946,8038.181641
0.350000,509.836792,8038.181641
0.360000,509.990936,8038.181641
0.370000,510.138977,8038.181641
0.380000,510.279175,8038.181641
0.390000,510.411133,8038.181641
0.400000,510.542755,8038.181641
0.410000,510.627502,8038.181641
0.420000,510.727295,8038.181641
0.430000,510.810242,8038.181641
0.440000,510.902161,8038.181641
0.450000,510.955811,8038.181641
0.460000,511.018738,8038.181641
0.470000,511.044495,8038.181641
0.480000,511.082764,8038.181641
0.490000,511.095276,8038.181641
0.500000,511.146790,8038.181641
0.510000,511.123169,8038.181641
0.520000,511.087769,8038.181641
0.530000,511.088135,8038.181641
0.540000,511.063446,8038.181641
0.550000,511.036285,8038.181641
0.560000,510.993347,8038.181641
0.570000,510.941498,8038.181641
0.580000,510.886780,8038.181641
0.590000,510.843506,8038.181641
0.600000,510.821686,8038.181641
0.610000,510.711182,8038.181641
0.620000,510.620728,8038.181641
0.630000,510.555969,8038.181641
0.640000,510.465149,8038.181641
0.650000,510.390747,8038.181641
0.660000,510.301361,8038.181641
0.670000,510.190857,8038.181641
0.680000,510.087860,8038.181641
0.690000,509.984497,8038.181641
0.700000,509.908691,8038.181641
0.710000,509.752380,8038.181641
0.720000,509.646545,8038.181641
0.730000,509.475220,8038.181641
0.740000,509.354706,8038.181641
0.750000,509.207367,8038.181641
0.760000,509.050018,8038.181641
0.770000,508.877625,8038.181641
0.780000,508.745300,8038.181641
0.790000,508.581512,8038.181641
0.800000,508.451691,8038.181641
0.810000,508.275024,8038.181641
0.820000,508.112305,8038.181641
0.830000,507.932434,8038.181641
0.839999,507.774719,8038.181641
0.849999,507.635956,8038.181641
0.859999,507.472168,8038.181641
0.869999,507.324463,8038.181641
0.879999,507.171387,8038.181641
0.889999,507.026550,8038.181641
