SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,21:43:00,2025-09-22,FB_Fl_Dark_8k,Fern,,,,,0.347339,2.916423,0.310374,3.581207,1.630248,1.538077,2.673192,1.042944,16.620495,17.616491,28.886566,0.441786,7.500000,PSF-01031_20250922214300_0fd,76.039551,375.758514,0.797637,0.000000,0.000000,0.000000,0.5,0.80,1.076671,1.000000,60.11,56.71,22.36,22.12,22.12,92.54,156.1,-14.3,109.2,3,3.981,21:36:30,2025-09-22,-0.62,1,0.027,0.025,-0.041,-0.095,-0.212,-0.228,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.493063,2.464329,1.664487,0.575389,0.303106,-0.001756,0.100514,0.109861,76.039551,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250922214300_0fd,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
10,21:45:26,2025-09-22,FB_Fl_Dark_8k,Fern,,,,,0.290527,2.914773,0.264193,3.845321,1.634181,1.535078,2.947899,1.313718,16.586430,17.657227,31.851873,0.441786,7.500000,PSF-01031_20250922214526_9ca,102.178215,456.420074,0.776131,0.000000,0.000000,0.000000,0.5,0.80,1.118430,1.000000,58.79,55.23,22.76,23.74,23.74,92.55,155.8,-11.6,107.5,4,3.979,21:36:30,2025-09-22,-0.62,1,0.011,0.055,0.041,-0.216,-0.100,0.251,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.490898,2.462464,1.662754,0.580240,0.298224,0.012088,0.119788,0.110071,102.178215,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250922214526_9ca,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
11,21:46:12,2025-09-22,FB_Fl_Dark_8k,Fern,,,,,0.260895,2.914764,0.239462,2.612123,1.584779,1.517419,2.571715,0.986936,16.395004,17.122795,27.786177,0.441786,7.500000,PSF-01031_20250922214612_36b,169.971588,590.405334,0.712110,0.000000,0.000000,0.000000,0.5,0.80,0.769249,1.000000,56.68,54.27,22.86,21.49,21.49,92.55,155.8,-14.4,109.2,3,3.979,21:36:30,2025-09-22,-0.62,1,0.002,-0.009,-0.000,0.233,0.200,-0.035,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489534,2.459598,1.662745,0.575336,0.297059,-0.014673,0.125604,0.109240,169.971588,0.000223,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250922214612_36b,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
12,21:46:30,2025-09-22,FB_Fl_Dark_8k,Fern,,,,,0.273703,2.915372,0.250212,3.006723,1.608694,1.531212,2.695082,1.086388,16.543184,17.380299,29.117605,0.441786,7.500000,PSF-01031_20250922214630_f5d,129.590393,227.728851,0.430944,0.000000,0.000000,0.000000,0.5,0.80,0.866662,1.000000,57.40,54.64,22.90,22.26,22.26,92.56,155.9,-15.9,110.2,5,3.977,21:36:30,2025-09-22,-0.62,1,-0.016,-0.006,0.035,-0.127,0.151,0.362,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.490048,2.460569,1.663383,0.572625,0.296623,-0.006417,0.127847,0.111386,129.590393,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250922214630_f5d,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
13,21:47:36,2025-09-22,FB_Fl_Dark_8k,Fern,,,,,0.130899,2.915866,0.125275,1.590579,1.566978,1.525985,2.715040,1.148062,16.485859,16.928730,29.331732,0.441786,7.500000,PSF-01031_20250922214736_4a6,99.118355,427.740112,0.768274,0.000000,0.000000,0.000000,0.5,0.80,1.360702,1.000000,55.36,53.91,23.06,22.38,22.38,92.56,156.0,-16.1,110.3,4,3.976,21:47:14,2025-09-22,-0.77,1,-0.005,-0.021,-0.025,-0.044,0.214,0.449,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488996,2.457975,1.663902,0.572274,0.294677,-0.006926,0.136135,0.110832,99.118355,0.000224,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250922214736_4a6,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
14,21:48:07,2025-09-22,FB_Fl_Dark_8k,Fern,,,,,0.139631,2.916512,0.133252,1.699011,1.586624,1.542867,2.739253,1.152630,16.668385,17.141106,29.593554,0.441786,7.500000,PSF-01031_20250922214807_713,137.478592,543.547852,0.747072,0.000000,0.000000,0.000000,0.5,0.80,1.543556,1.000000,55.84,54.30,23.13,22.52,22.52,92.56,156.1,-13.0,108.3,5,3.969,21:47:14,2025-09-22,-0.77,1,-0.017,-0.050,-0.003,0.160,-0.035,0.343,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489521,2.458602,1.664581,0.577823,0.293918,-0.006007,0.139847,0.111513,137.280106,0.000223,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250922214807_713,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
1,21:58:18,2025-09-22,FB_Fl_Dark_8k,Fern,,,,,0.178358,2.917564,0.168083,2.141237,1.592538,1.537444,2.744053,1.151515,16.610237,17.205467,29.646210,0.441786,7.500000,PSF-01031_20250922215818_cfd,109.944107,555.334595,0.802022,0.000000,0.000000,0.000000,0.5,0.80,1.666172,1.000000,54.70,52.80,23.53,22.55,22.55,92.56,156.2,-15.7,110.0,5,3.965,21:56:19,2025-09-22,-0.65,1,-0.012,-0.019,-0.073,0.189,0.201,0.458,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487342,2.456821,1.665689,0.573060,0.289212,-0.010322,0.255793,0.111539,110.071060,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250922215818_cfd,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
2,21:59:06,2025-09-22,FB_Fl_Dark_8k,Fern,,,,,0.188033,2.916414,0.176644,2.336439,1.624186,1.564032,2.819146,1.194960,16.896490,17.546347,30.455690,0.441786,7.500000,PSF-01031_20250922215906_4b4,115.682961,534.301392,0.783487,0.000000,0.000000,0.000000,0.5,0.80,1.470894,1.000000,55.75,53.68,23.54,23.00,23.00,92.57,156.0,-15.6,110.0,5,3.964,21:56:19,2025-09-22,-0.65,1,-0.011,-0.000,0.032,0.223,0.596,0.588,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488570,2.458233,1.664477,0.573105,0.289079,-0.005378,0.261402,0.111077,115.682961,0.000220,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250922215906_4b4,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
3,22:00:06,2025-09-22,FB_Fl_Dark_8k,Fern,,,,,0.126303,2.916001,0.121060,1.676290,1.615424,1.572253,2.865981,1.250556,16.987326,17.453764,30.965334,0.441786,7.500000,PSF-01031_20250922220006_3c2,133.386261,571.122437,0.766449,0.000000,0.000000,0.000000,0.5,0.80,1.589298,1.000000,55.33,53.85,23.58,23.27,23.27,92.55,156.0,-15.1,109.7,5,3.961,21:56:19,2025-09-22,-0.65,1,-0.025,-0.039,-0.055,0.504,0.731,0.616,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488802,2.457665,1.664044,0.574074,0.288680,-0.002657,0.268316,0.111530,133.386261,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250922220006_3c2,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
4,22:00:51,2025-09-22,FB_Fl_Dark_8k,Fern,,,,,0.203239,2.916622,0.190000,2.535366,1.665247,1.600022,2.869994,1.204747,17.288004,17.992754,31.009869,0.441786,7.500000,PSF-01031_20250922220051_fbb,116.756561,432.518372,0.730054,0.000000,0.000000,0.000000,0.5,0.80,1.519379,1.000000,56.89,54.66,23.62,23.29,23.29,92.55,156.1,-15.5,109.9,5,3.961,21:56:19,2025-09-22,-0.65,1,-0.009,-0.048,-0.040,0.201,-0.029,-0.069,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.489930,2.459759,1.664696,0.573308,0.288191,-0.002882,0.273426,0.111547,116.772293,0.000222,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250922220051_fbb,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
5,22:01:30,2025-09-22,FB_Fl_Dark_8k,Fern,,,,,0.125180,2.917295,0.120030,1.684783,1.618945,1.575602,2.886435,1.267490,17.023779,17.492086,31.186829,0.441786,7.500000,PSF-01031_20250922220130_1e4,90.882179,468.838684,0.806155,0.000000,0.000000,0.000000,0.5,0.80,1.520702,1.000000,55.16,53.68,23.66,23.39,23.39,92.55,156.2,-15.9,110.2,5,3.960,21:56:19,2025-09-22,-0.65,1,-0.029,-0.068,-0.011,0.068,0.281,0.382,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488550,2.457418,1.665404,0.572703,0.287681,-0.002308,0.277717,0.111098,90.882179,0.000221,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250922220130_1e4,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
6,22:01:59,2025-09-22,FB_Fl_Dark_8k,Fern,,,,,0.109902,2.918709,0.105914,1.448311,1.624674,1.587457,2.859651,1.234977,17.151405,17.553509,30.896606,0.441786,7.500000,PSF-01031_20250922220159_d7b,147.981400,615.141724,0.759435,0.000000,0.000000,0.000000,0.5,0.80,1.557910,1.000000,55.25,53.98,23.70,23.23,23.23,92.56,156.3,-14.7,109.4,5,3.957,21:56:19,2025-09-22,-0.65,1,-0.005,-0.006,-0.023,0.030,0.058,0.114,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488958,2.457525,1.666898,0.574750,0.287298,-0.004463,0.280828,0.111479,147.981400,0.000223,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250922220159_d7b,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
7,22:04:38,2025-09-22,FB_Fl_Dark_8k,Fern,,,,,0.063586,2.915484,0.062229,0.569397,1.571984,1.557308,2.400625,0.828641,16.827122,16.985699,25.939388,0.441786,7.500000,PSF-01031_20250922220438_0e2,134.777420,618.187683,0.781980,0.000000,0.000000,0.000000,0.5,0.80,1.429249,1.000000,52.97,52.47,23.85,20.37,20.37,92.55,155.9,-11.1,107.1,5,3.955,21:56:19,2025-09-22,-0.65,1,-0.052,-0.091,-0.127,0.061,0.151,0.227,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.486812,2.454412,1.663500,0.581129,0.285560,-0.038509,0.298069,0.110963,134.777420,0.000220,2.401301,0.000013,1.000000,2.369464,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20250922220438_0e2,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
