SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,23:21:44,2025-12-20,FB_Fl_Dark_8k,Fern,,,,,0.002246,0.035016,0.002111,0.033176,1.096434,0.983922,2.534604,1.438169,10.544291,11.750040,27.162312,0.441786,7.500000,PSF-01031_20251220232144_c99,98.293663,451.471558,0.782282,0.000000,0.000000,0.000000,0.5,0.80,1.465839,1.000000,42.37,38.03,21.59,21.25,21.25,93.31,1.2,-16.3,1460.4,5,3.842,23:17:54,2025-12-20,11.75,1,0.000,0.001,0.001,-0.042,0.490,0.676,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.470200,2.425721,0.607244,0.571835,0.312620,-0.002819,0.076737,0.111069,98.293663,0.000210,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251220232144_c99,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
10,23:22:44,2025-12-20,FB_Fl_Dark_8k,Fern,,,,,0.002061,0.033186,0.001941,0.030569,1.106163,0.996777,2.547163,1.441000,10.682909,11.855249,27.299101,0.441786,7.500000,PSF-01031_20251220232244_efb,42.652130,208.204865,0.795143,0.000000,0.000000,0.000000,0.5,0.80,0.997206,1.000000,42.28,38.10,21.77,21.33,21.33,93.31,1.1,-16.1,1518.0,3,3.840,23:17:54,2025-12-20,11.75,1,0.000,0.000,0.000,-0.112,0.284,-0.305,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.470284,2.425560,0.606924,0.572191,0.310371,-0.003956,0.083784,0.109640,42.652130,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251220232244_efb,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
11,23:23:06,2025-12-20,FB_Fl_Dark_8k,Fern,,,,,0.006932,0.033878,0.005754,0.049740,1.175670,1.001463,1.968588,0.792918,10.733047,12.600090,21.098082,0.441786,7.500000,PSF-01031_20251220232306_e2d,100.341797,409.743896,0.755111,0.000000,0.000000,0.000000,0.5,0.80,0.366396,1.000000,44.77,38.14,21.83,17.19,17.19,93.31,1.2,-15.6,1446.5,1,3.839,23:17:54,2025-12-20,11.75,1,0.000,0.001,0.001,0.425,1.084,1.296,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.470331,2.429244,0.607045,0.573072,0.309621,-0.050218,0.086202,0.107868,100.341797,0.000214,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251220232306_e2d,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
12,23:24:01,2025-12-20,FB_Fl_Dark_8k,Fern,,,,,0.001599,0.034484,0.001529,0.018699,1.078838,1.014435,2.200210,1.121372,10.872190,11.562427,23.580713,0.441786,7.500000,PSF-01031_20251220232401_5d3,86.487289,428.114166,0.797981,0.000000,0.000000,0.000000,0.5,0.80,1.674858,1.000000,40.68,38.25,21.99,18.96,18.96,93.31,1.2,-15.8,1431.6,5,3.836,23:17:54,2025-12-20,11.75,1,0.000,-0.000,0.000,0.021,0.127,0.301,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.470469,2.423129,0.607151,0.572885,0.307597,-0.032816,0.092309,0.111588,86.527702,0.000211,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251220232401_5d3,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
13,23:24:33,2025-12-20,FB_Fl_Dark_8k,Fern,,,,,0.002930,0.032965,0.002691,0.034283,1.144298,1.020861,2.311067,1.166770,10.942172,12.265238,24.771345,0.441786,7.500000,PSF-01031_20251220232433_8cb,111.463669,476.582397,0.766119,0.000000,0.000000,0.000000,0.5,0.80,1.627235,1.000000,42.90,38.28,22.08,19.75,19.75,93.30,1.1,-15.4,1459.7,5,3.834,23:17:54,2025-12-20,11.75,1,-0.000,-0.000,0.000,0.133,0.441,0.811,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.470493,2.426444,0.606886,0.573560,0.306456,-0.025162,0.095723,0.111646,111.463669,0.000215,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251220232433_8cb,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
14,23:25:34,2025-12-20,FB_Fl_Dark_8k,Fern,,,,,0.000649,0.033747,0.000637,0.010752,1.072392,1.034547,2.616735,1.544344,11.087860,11.493464,28.045116,0.441786,7.500000,PSF-01031_20251220232534_cea,81.845284,104.759575,0.218732,0.000000,0.000000,0.000000,0.5,0.80,0.454001,1.000000,39.69,38.29,22.30,21.77,21.77,93.30,1.2,-15.9,1474.1,5,3.833,23:17:54,2025-12-20,11.75,1,0.000,0.000,-0.000,0.364,0.255,0.044,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.470484,2.421606,0.607022,0.572609,0.303867,-0.005005,0.102453,0.111534,81.845284,0.000211,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251220232534_cea,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
15,23:25:56,2025-12-20,FB_Fl_Dark_8k,Fern,,,,,0.000135,0.034281,0.000134,0.001540,1.044219,1.038881,2.094783,1.050564,11.134789,11.192002,22.452002,0.441786,7.500000,PSF-01031_20251220232556_dd6,113.366608,518.086548,0.781182,0.000000,0.000000,0.000000,0.5,0.80,0.633993,1.000000,38.49,38.29,22.36,18.18,18.18,93.30,1.2,-15.9,1451.6,2,3.832,23:17:54,2025-12-20,11.75,1,0.000,0.000,0.000,-0.341,-0.348,-0.670,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.470478,2.419774,0.607116,0.572632,0.303047,-0.045599,0.104679,0.108620,113.366608,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251220232556_dd6,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
16,23:26:14,2025-12-20,FB_Fl_Dark_8k,Fern,,,,,0.001457,0.034453,0.001398,0.020922,1.114473,1.042373,2.483906,1.369433,11.171228,11.943931,26.620291,0.441786,7.500000,PSF-01031_20251220232614_277,110.517380,129.211304,0.144677,0.000000,0.000000,0.000000,0.5,0.80,0.319592,1.000000,40.95,38.31,22.41,20.92,20.92,93.31,1.2,-16.4,1487.0,6,3.830,23:17:54,2025-12-20,11.75,1,0.000,0.000,0.001,0.109,0.035,0.307,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.470486,2.423494,0.607146,0.571744,0.302432,-0.015916,0.106524,0.111842,110.517380,0.000214,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251220232614_277,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
17,23:26:54,2025-12-20,FB_Fl_Dark_8k,Fern,,,,,0.001757,0.032973,0.001668,0.027680,1.150777,1.051132,2.667200,1.516423,11.265040,12.332936,28.584515,0.441786,7.500000,PSF-01031_20251220232654_aca,107.470749,519.699463,0.793206,0.000000,0.000000,0.000000,0.5,0.80,1.788612,1.000000,41.95,38.32,22.55,22.08,22.08,93.31,1.1,-15.6,1478.5,6,3.830,23:17:54,2025-12-20,11.75,1,0.000,-0.000,0.000,0.481,0.304,0.947,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.470485,2.424968,0.606887,0.573175,0.300835,-0.004321,0.110756,0.111948,107.307312,0.000217,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251220232654_aca,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
18,23:27:14,2025-12-20,FB_Fl_Dark_8k,Fern,,,,,0.000978,0.036563,0.000953,0.015579,1.106321,1.055731,2.601507,1.495186,11.313385,11.855510,27.878166,0.441786,7.500000,PSF-01031_20251220232714_1e5,83.795074,86.645004,0.032892,0.000000,0.000000,0.000000,0.5,0.80,0.076439,1.000000,40.17,38.33,22.61,21.68,21.68,93.32,1.3,-16.9,1448.8,6,3.824,23:17:54,2025-12-20,11.75,1,0.000,0.000,0.000,-0.086,-0.027,-0.167,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.470493,2.422287,0.607514,0.570803,0.300035,-0.009702,0.112840,0.112107,83.795074,0.000215,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251220232714_1e5,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
