TreeID,VWC_perc
PSME3,16.9
PSME6,0.4
PSME12,15
PSME15,0
PSME17,14.2
PSME20,0
PSME22,17
PSME26,0
PSME27,14.2
PSME30,0
PSME31,10.1
PSME35,0
PSME37,13.4
PSME42,0
PSME45,16.9
PSME46,0.1
PSME48,16
PSME50,0
PSME57,15.3
PSME58,0
