TreeID,VWC_perc
PIFL1,11.8
PIFL3,7.5
PIFL9,11.9
PIFL10,5.2
PIFL12,9.5
PIFL17,7.5
PIFL21,9.4
PIFL27,9.8
PIFL28,9.4
PIFL29,8.1
PIFL36,13.2
PIFL40,10.8
PIFL41,11.9
PIFL43,8.3
PIFL46,10.9
PIFL47,9
PIFL52,11.7
PIFL54,9.9
PIFL55,10.4
PIFL57,8.8
