TreeID,VWC_perc
PIFL1,16.9
PIFL3,0
PIFL9,16.4
PIFL10,0
PIFL12,15.9
PIFL17,0
PIFL21,16.8
PIFL27,0
PIFL28,14.1
PIFL29,0
PIFL36,17.4
PIFL40,2.7
PIFL41,16.9
PIFL43,0
PIFL46,15.6
PIFL47,0
PIFL52,16.4
PIFL54,0
PIFL55,16.1
PIFL57,0
