TreeID,VWC_perc
PIFL1,17.3
PIFL3,0
PIFL9,16.7
PIFL12,17.1
PIFL21,17.2
PIFL27,0
PIFL28,15.8
PIFL36,17.4
PIFL40,1.9
PIFL41,17.4
PIFL46,17.1
PIFL47,0
PIFL52,15.9
PIFL54,0
PIFL55,17.1
