TreeID,VWC_perc
PIEN1,15
PIEN4,3.2
PIEN9,17.3
PIEN14,2.4
PIEN18,13.2
PIEN21,2
PIEN24,17.9
PIEN26,0
PIEN27,14.8
PIEN28,0
PIEN31,14.3
PIEN33,0.6
PIEN34,14.9
PIEN35,0
PIEN38,14.1
PIEN40,0
PIEN42,16.8
PIEN45,0
PIEN46,16.5
PIEN56,0.4
