TreeID,VWC_perc
PSME3,16.6
PSME6,0
PSME12,13.4
PSME15,0
PSME17,15.7
PSME20,0
PSME22,
PSME26,0
PSME27,12
PSME30,0
PSME31,9.9
PSME35,0
PSME37,11.7
PSME42,0
PSME45,17.6
PSME46,0
PSME48,17
PSME50,0
PSME57,13.9
PSME58,0
