TreeID,VWC_perc
PIEN1,16
PIEN4,6.7
PIEN9,14.2
PIEN14,7.7
PIEN18,14.1
PIEN21,4.3
PIEN24,16.5
PIEN26,2.9
PIEN27,13.3
PIEN28,0
PIEN31,11.6
PIEN33,1.1
PIEN34,11.3
PIEN35,0.3
PIEN38,8.4
PIEN40,0
PIEN42,10.1
PIEN45,0
PIEN46,15.4
PIEN56,2.6
