TreeID,VWC_perc
PIPO1,14.9
PIPO2,0
PIPO5,15.7
PIPO10,0
PIPO11,12.4
PIPO16,0
PIPO18,13.6
PIPO19,0
PIPO20,14.2
PIPO22,0.4
PIPO31,15
PIPO32,0
PIPO35,12.8
PIPO48,5.9
PIPO51,14.8
PIPO52,0
PIPO53,16
PIPO55,0
PIPO56,14.6
PIPO58,0
