TreeID,VWC_perc
PIFL1,14.6
PIFL3,3.9
PIFL9,16.3
PIFL10,0
PIFL12,14.7
PIFL17,0
PIFL21,15.7
PIFL27,7.7
PIFL28,11.5
PIFL29,5.5
PIFL36,14.4
PIFL40,7.5
PIFL41,15.3
PIFL43,0
PIFL46,13.4
PIFL47,6.7
PIFL52,15.9
PIFL54,3
PIFL55,12.5
PIFL57,0
