TreeID,VWC_perc
PSME3,14.2
PSME6,7.5
PSME12,13.4
PSME15,0
PSME17,11.9
PSME20,0.1
PSME22,15.5
PSME26,0
PSME27,13.7
PSME30,0
PSME31,9.6
PSME35,1.7
PSME37,13.1
PSME42,0.1
PSME45,11
PSME46,5.3
PSME48,13.2
PSME50,0
PSME57,14
PSME58,0
