TreeID,VWC_perc
PSME3,15.2
PSME6,1.7
PSME12,15.6
PSME15,0
PSME17,15
PSME20,0
PSME22,17.2
PSME26,0
PSME27,13.6
PSME30,0
PSME31,9.6
PSME35,0
PSME37,14.2
PSME42,0
PSME45,18
PSME46,0
PSME48,15.2
PSME50,0
PSME57,16.3
PSME58,0
