TreeID,VWC_perc
PIFL1,15.4
PIFL3,1.2
PIFL9,16.9
PIFL10,0
PIFL12,18.6
PIFL17,0
PIFL21,16.5
PIFL27,2.4
PIFL28,14.9
PIFL29,0
PIFL36,17
PIFL40,7.9
PIFL41,15.4
PIFL43,0
PIFL46,16
PIFL47,2.4
PIFL52,17.5
PIFL54,0
PIFL55,12.8
PIFL57,0
