TreeID,VWC_perc
PIPO1,12.2
PIPO5,10.4
PIPO11,10.8
PIPO18,13.7
PIPO20,8.4
PIPO31,10.1
PIPO35,14.5
PIPO51,14.1
PIPO52,0
PIPO53,11.7
