TreeID,VWC_perc
PSME3,12.4
PSME6,9.1
PSME12,8.6
PSME15,1.8
PSME17,9.4
PSME20,7.4
PSME22,11.5
PSME26,0
PSME27,9.7
PSME30,4.3
PSME31,8.5
PSME35,6.9
PSME37,9.6
PSME42,7.9
PSME45,13.5
PSME46,8.5
PSME48,12.4
PSME50,0.7
PSME57,11.1
PSME58,4.9
