TreeID,VWC_perc
PSME3,14.7
PSME6,1.7
PSME12,13.6
PSME15,0
PSME17,13.2
PSME20,0
PSME22,16.3
PSME26,0
PSME27,12.3
PSME30,0
PSME31,12
PSME35,0.4
PSME37,14.4
PSME42,0
PSME45,15.5
PSME46,1.2
PSME48,15.8
PSME50,0
PSME57,16.2
PSME58,0
