TreeID,VWC_perc
PIFL1,13.9
PIFL3,0
PIFL9,16.2
PIFL10,0
PIFL12,16
PIFL17,0
PIFL21,15
PIFL27,0.5
PIFL28,10.5
PIFL29,0
PIFL36,13.4
PIFL40,6.4
PIFL41,12.8
PIFL43,0
PIFL46,12.4
PIFL47,0.2
PIFL52,14.9
PIFL54,0
PIFL55,10.4
PIFL57,0
