TreeID,VWC_perc
PIPO1,11.5
PIPO5,12.8
PIPO10,0
PIPO11,11.3
PIPO18,14.6
PIPO19,0
PIPO20,9.5
PIPO22,0
PIPO31,14.8
PIPO32,0
PIPO35,14.9
PIPO48,7.1
PIPO51,15.9
PIPO52,0
PIPO53,14.2
PIPO55,0
PIPO58,0
