TreeID,VWC_perc
PIPO1,13.9
PIPO2,0
PIPO5,15.6
PIPO10,0
PIPO11,12.8
PIPO16,0
PIPO18,14.8
PIPO19,0
PIPO20,17.6
PIPO22,0
PIPO31,17
PIPO32,0
PIPO35,14.1
PIPO48,7.4
PIPO51,16.5
PIPO52,0
PIPO53,17.1
PIPO55,0
PIPO56,15.6
PIPO58,0
