TreeID,VWC_perc
PIPO1,13.3
PIPO2,0
PIPO5,11.7
PIPO10,0
PIPO11,9.7
PIPO16,0
PIPO18,14.7
PIPO19,0
PIPO20,10.9
PIPO22,0
PIPO31,15.5
PIPO32,0
PIPO35,15.9
PIPO48,7.4
PIPO51,16.3
PIPO52,0
PIPO53,16.8
PIPO55,0
PIPO56,
PIPO58,0
