TreeID,VWC_perc
PIFL1,13.2
PIFL3,7.4
PIFL9,13.1
PIFL10,0.7
PIFL12,10.9
PIFL17,4.5
PIFL21,10.4
PIFL27,8.5
PIFL28,11.7
PIFL29,8
PIFL36,11.2
PIFL40,8.9
PIFL41,8.7
PIFL43,3.4
PIFL46,8.1
PIFL47,7.9
PIFL52,12.3
PIFL54,8.1
PIFL55,5.3
PIFL57,8
