TreeID,VWC_perc
PSME3,10.1
PSME6,9.1
PSME12,9.5
PSME15,7
PSME17,10.2
PSME20,8.4
PSME22,11.6
PSME26,1.4
PSME27,9.2
PSME30,7.4
PSME31,8.6
PSME35,9
PSME37,9.7
PSME42,8.1
PSME45,11.5
PSME46,10.1
PSME48,11.1
PSME50,3.2
PSME57,9.7
PSME58,7.8
