TreeID,VWC_perc
PIPO1,12.7
PIPO2,7.4
PIPO5,10.3
PIPO10,7.5
PIPO11,8.2
PIPO16,5.8
PIPO18,11.8
PIPO19,7.6
PIPO20,8.9
PIPO22,8.2
PIPO31,11.1
PIPO32,8.6
PIPO35,10.7
PIPO48,11
PIPO51,10.1
PIPO52,10.9
PIPO53,11.8
PIPO55,1.8
PIPO56,10.9
PIPO58,8.7
