TreeID,VWC_perc
PIEN1,13.3
PIEN4,0
PIEN9,16.5
PIEN14,0
PIEN18,13.9
PIEN21,0
PIEN24,13.9
PIEN26,0
PIEN27,14
PIEN28,0
PIEN31,13.1
PIEN33,0
PIEN34,12.7
PIEN35,0
PIEN38,10.9
PIEN40,0
PIEN42,14.5
PIEN45,0
PIEN46,16.8
PIEN56,0
