TreeID,VWC_perc
PIFL1,10.6
PIFL3,8.9
PIFL9,9.2
PIFL10,7.2
PIFL12,7.4
PIFL17,8.2
PIFL21,11.2
PIFL27,9.8
PIFL28,8.9
PIFL29,8.9
PIFL36,10.3
PIFL40,12.2
PIFL41,10.7
PIFL43,8.8
PIFL46,9.6
PIFL47,9
PIFL52,10.1
PIFL54,12.2
PIFL55,8.6
PIFL57,8.8
