TreeID,VWC_perc
PIPO1,15.9
PIPO2,0
PIPO5,14.9
PIPO10,0
PIPO11,13.2
PIPO16,0
PIPO18,13.4
PIPO19,1.7
PIPO20,14.6
PIPO22,2.8
PIPO31,15.1
PIPO32,0
PIPO35,14.2
PIPO48,7.6
PIPO51,13.7
PIPO52,1
PIPO53,15
PIPO55,0
PIPO56,14.7
PIPO58,0
