TreeID,VWC_perc
PIFL1,16.2
PIFL3,0
PIFL9,15.8
PIFL10,0
PIFL12,16
PIFL17,0
PIFL21,16
PIFL27,0
PIFL28,12.1
PIFL29,0
PIFL36,16.2
PIFL40,3
PIFL41,14.5
PIFL46,15.6
PIFL47,0
PIFL52,16.9
PIFL54,0
PIFL55,13.4
PIFL57,0
