TreeID,VWC_perc
PIEN1,13
PIEN4,0
PIEN9,16.3
PIEN14,0
PIEN18,13.8
PIEN21,0
PIEN24,13.2
PIEN26,0
PIEN27,12.1
PIEN28,0
PIEN31,13.2
PIEN33,0
PIEN34,13.9
PIEN38,11.1
PIEN42,13.1
PIEN46,16.2
PIEN56,0
