TreeID,VWC_perc
PIFL1,12.4
PIFL3,0.5
PIFL9,14.6
PIFL10,0
PIFL12,14.9
PIFL17,0
PIFL21,14.2
PIFL27,3.9
PIFL28,10.3
PIFL29,0.9
PIFL36,15.3
PIFL40,8.4
PIFL41,10.5
PIFL43,0
PIFL46,13.3
PIFL47,3.5
PIFL52,16.2
PIFL54,0
PIFL55,10.5
PIFL57,0
